Start Time,End Time,sentence,sub-emotion,Intensity,emotion
"00:18:53,000","00:18:58,000","I think he's here for the experience, like, so I don't see him as a huge threat.",neutral,neutral,neutral
"00:18:58,000","00:19:02,000","Yeah, I want to try and, you know, side with him and still keep him close.",neutral,neutral,neutral
"00:19:02,000","00:19:05,000",Only I've got stuff to learn off a dude like that.,curiosity,mild,unknown
"00:19:05,000","00:19:07,000",He's cool.,admiration,mild,unknown
"00:19:12,000","00:19:14,000","How's the loo going, Tom?",neutral,neutral,neutral
"00:19:14,000","00:19:17,000",Just clearing it out. Have you talked to Lou?,neutral,neutral,neutral
"00:19:17,000","00:19:21,000",Not really. I just— I think we've all agreed on Hannah.,neutral,neutral,neutral
"00:19:21,000","00:19:22,000",Yeah.,neutral,neutral,neutral
"00:19:22,000","00:19:26,000",My biggest concern going into tribal would be that I get blindsided.,fear,moderate,negative
"00:19:26,000","00:19:30,000","I don't know these people yet, and there's always going to be doubt,",nervousness,moderate,unknown
"00:19:30,000","00:19:33,000","but this first day, there's a lot of doubt.",nervousness,moderate,unknown
"00:19:33,000","00:19:37,000",I want to kill it so we can have it for our dinners.,desire,moderate,unknown
"00:19:37,000","00:19:39,000",I don't want it to claw me.,fear,mild,negative
"00:19:39,000","00:19:43,000",It might just claw onto your stick and then you can carry it.,neutral,neutral,neutral
"00:19:47,000","00:19:49,000",I caught a dinner!,excitement,moderate,positive
"00:19:49,000","00:19:50,000",Yeah.,neutral,neutral,neutral
"00:19:50,000","00:19:53,000","It's more like an entree, eh? Entree.",amusement,mild,unknown
"00:19:55,000","00:20:00,000","Tom is just, like— I'm really impressed with the way you just, like, were bossing that challenge.",admiration,moderate,unknown
"00:20:00,000","00:20:01,000",like throwing your body on there,admiration,mild,unknown
"00:20:01,000","00:20:02,000",and you're looking pretty strong.,admiration,mild,unknown
"00:20:02,000","00:20:05,000","I was like, bro, I told you I was a powerlifter",pride,moderate,unknown
"00:20:05,000","00:20:06,000",and you just immediately wrote me off,disappointment,moderate,unknown
"00:20:06,000","00:20:08,000","and like, fat girl, you're not gonna be strong,",disapproval,moderate,unknown
"00:20:08,000","00:20:10,000",you're gonna be the weakling.,disapproval,moderate,unknown
"00:20:10,000","00:20:14,000",My immediate reaction with voting would be Tom.,neutral,neutral,neutral
"00:20:14,000","00:20:15,000","I think he could be quite dangerous,",fear,moderate,negative
"00:20:15,000","00:20:18,000",so I'm a little bit worried what he could do.,nervousness,mild,unknown
"00:20:18,000","00:20:20,000","He was part of an alliance, like yeah,",neutral,neutral,neutral
"00:20:20,000","00:20:23,000",one that was naturally created,neutral,neutral,neutral
"00:20:23,000","00:20:24,000",before the tribes were announced.,neutral,neutral,neutral
"00:20:24,000","00:20:25,000",Yeah.,neutral,neutral,neutral
"00:20:25,000","00:20:28,000",Worst person on my hit list is Tom.,disapproval,moderate,unknown
"00:20:28,000","00:20:30,000","I mean, I have to say it, he's a threat",,,unknown
"00:20:30,000","00:20:33,000",because I know he has some strong people,neutral,neutral,neutral
"00:20:33,000","00:20:35,000",that he's quite close with from the other tribes.,neutral,neutral,neutral
"00:20:35,000","00:20:36,000",You have to look out for people,fear,moderate,negative
"00:20:36,000","00:20:38,000",who might potentially send you home,fear,moderate,negative
"00:20:38,000","00:20:40,000",and he's one of those people.,neutral,neutral,neutral
"00:20:40,000","00:20:41,000","But I just purely think Tom,",disapproval,mild,unknown
"00:20:41,000","00:20:45,000","just because he's, to me, he seems unpredictable.",nervousness,mild,unknown
"00:20:45,000","00:20:46,000","Like, you don't know what side he will take.",confusion,moderate,unknown
"00:20:46,000","00:20:48,000","No, I don't know where his loyalties would lie.",confusion,moderate,unknown
"00:20:48,000","00:20:49,000","Like, he's real cool, like, he's a real decent guy,",admiration,mild,unknown
"00:20:49,000","00:20:52,000",but in terms of strategy.,neutral,neutral,neutral
"00:20:52,000","00:20:54,000","Once you stick with someone, like, that's it.",neutral,neutral,neutral
"00:20:54,000","00:20:56,000",I will be voting for Tom tonight,optimism,moderate,unknown
"00:20:56,000","00:21:00,000",because I don't find him 100% trustworthy.,disapproval,moderate,unknown
"00:21:00,000","00:21:02,000","Well, are you okay with that?",curiosity,mild,unknown
"00:21:02,000","00:21:03,000",As long as you don't turn around and put it off.,neutral,neutral,neutral
"00:21:03,000","00:21:04,000","No, for sure.",neutral,neutral,neutral
"00:21:04,000","00:21:05,000","100%, I can promise.",,,unknown
"00:21:05,000","00:21:06,000","Okay, I'm good with that.",approval,mild,unknown
"00:21:06,000","00:21:09,000",Tom has to go and Izzy and Hannah agree.,optimism,moderate,unknown
"00:21:10,000","00:21:13,000","Guys, we have to come back or something.",neutral,neutral,neutral
"00:21:13,000","00:21:14,000","Otherwise, it's just not as dodgy.",neutral,neutral,neutral
"00:21:19,000","00:21:20,000","Well, I've got a bro coming through.",neutral,neutral,neutral
"00:21:20,000","00:21:23,000","Oh, there's gonna be a mean fire by the time we're done.",excitement,moderate,positive
"00:21:23,000","00:21:24,000",We're not here.,confusion,mild,unknown
"00:21:25,000","00:21:27,000","You're insane, eh?",amusement,mild,unknown
"00:21:27,000","00:21:27,000",Woohoo!,excitement,intense,positive
"00:21:27,000","00:21:29,000","Oh my God, look at this.",surprise,moderate,neutral
"00:21:29,000","00:21:30,000","Oh yeah, yeah.",neutral,neutral,neutral
"00:21:30,000","00:21:31,000",Look at you.,admiration,mild,unknown
"00:21:31,000","00:21:32,000",My babies.,love,mild,unknown
"00:21:32,000","00:21:35,000",My greatest strength to this tribe would be my strength.,pride,moderate,unknown
"00:21:35,000","00:21:38,000","So I was picking up boulders and, not boulders,",amusement,mild,unknown
"00:21:38,000","00:21:40,000",but really big rocks and bringing them over.,pride,mild,unknown
"00:21:40,000","00:21:42,000",I'd like to say it was a boulder.,amusement,mild,unknown
"00:21:42,000","00:21:46,000","I'm like, this is Hannah's pile.",neutral,neutral,neutral
"00:21:46,000","00:21:47,000","Oh, it actually is.",surprise,mild,neutral
"00:21:47,000","00:21:49,000","I think Hannah is strong as hell,",admiration,moderate,unknown
"00:21:49,000","00:21:52,000",mentally and physically.,admiration,moderate,unknown
"00:21:52,000","00:21:53,000",She's really tough.,admiration,moderate,unknown
"00:21:54,000","00:21:56,000",I just know that there's a lot,neutral,neutral,neutral
"00:21:56,000","00:21:59,000",of very physical group challenges coming up,,,unknown
"00:21:59,000","00:22:01,000",and no team wants to be slowed down at all.,neutral,neutral,neutral
"00:22:03,000","00:22:08,000","So basically, me, Izzy and Hannah",neutral,neutral,neutral
"00:22:09,000","00:22:11,000",have discussed voting Tom out,optimism,moderate,unknown
"00:22:13,000","00:22:15,000",just because he's an easy threat.,disapproval,moderate,unknown
"00:22:15,000","00:22:20,000","Yeah, I think both Izzy and Tom on the same page.",neutral,neutral,neutral
"00:22:20,000","00:22:23,000",They're thinking about Hannah as well.,neutral,neutral,neutral
"00:22:23,000","00:22:26,000",I'll be seeing Hannah because of the challenges.,neutral,neutral,neutral
"00:22:26,000","00:22:27,000",That's a surprise to me,surprise,mild,neutral
"00:22:27,000","00:22:29,000",because she's part of my original alliance.,realization,mild,unknown
"00:22:29,000","00:22:32,000",I'm not very happy with this new development.,disappointment,moderate,unknown
"00:22:32,000","00:22:36,000",Tom's just sitting around looking at Isabelle,curiosity,mild,unknown
"00:22:36,000","00:22:38,000",because he didn't like how she just gave way out.,disapproval,moderate,unknown
"00:22:38,000","00:22:39,000",He didn't like how what?,confusion,mild,unknown
"00:22:39,000","00:22:41,000",How she gave way out.,disapproval,mild,unknown
"00:22:41,000","00:22:42,000",She didn't say-,confusion,mild,unknown
"00:22:42,000","00:22:44,000",I think Tom's feeling the pressure,nervousness,moderate,unknown
"00:22:44,000","00:22:47,000",and maybe in desperation is trying to point the finger,annoyance,moderate,unknown
"00:22:47,000","00:22:48,000",at somebody else.,disapproval,mild,unknown
"00:22:48,000","00:22:49,000",He's thinking you do.,neutral,neutral,neutral
"00:22:49,000","00:22:52,000","She's already thinking past, you know?",curiosity,mild,unknown
"00:22:52,000","00:22:54,000",I think that we should stick to the plan,optimism,mild,unknown
"00:22:54,000","00:22:56,000",because Tom's an absolute threat.,fear,moderate,negative
"00:22:56,000","00:23:00,000",But ultimately my most solid alliance would be Osana.,neutral,neutral,neutral
"00:23:00,000","00:23:02,000",That's kind of what I'm going with right now.,neutral,neutral,neutral
"00:23:02,000","00:23:05,000","So, Hannah or Izzy?",curiosity,mild,unknown
"00:23:05,000","00:23:06,000",Switch.,neutral,neutral,neutral
"00:23:06,000","00:23:07,000",Or Hannah?,curiosity,mild,unknown
"00:23:07,000","00:23:09,000",What do you think?,curiosity,mild,unknown
"00:23:09,000","00:23:10,000",Let's see.,neutral,neutral,neutral
"00:23:13,000","00:23:15,000",I'm just waiting for a name,neutral,neutral,neutral
"00:23:15,000","00:23:16,000",because I don't know where the numbers are.,confusion,mild,unknown
"00:23:16,000","00:23:17,000",I think we should lock one in,neutral,neutral,neutral
"00:23:17,000","00:23:19,000",so we don't keep talking about it,annoyance,mild,unknown
"00:23:19,000","00:23:21,000",so we can get work done.,neutral,neutral,neutral
"00:23:21,000","00:23:21,000",I don't know if you guys realise,curiosity,mild,unknown
"00:23:21,000","00:23:24,000",but Hannah's been doing a lot more work than Izzy.,admiration,mild,unknown
"00:23:24,000","00:23:25,000","Yeah, yeah.",neutral,neutral,neutral
"00:23:25,000","00:23:28,000","I think she's just properly like proving herself, eh?",admiration,moderate,unknown
"00:23:28,000","00:23:30,000",Like that's the point of it.,realization,mild,unknown
"00:23:30,000","00:23:31,000",Yeah.,neutral,neutral,neutral
"00:23:31,000","00:23:33,000","So Tom, either one's Hannah out or Izzy out",neutral,neutral,neutral
"00:23:33,000","00:23:35,000",which makes me a horrible person.,remorse,moderate,unknown
"00:23:35,000","00:23:39,000",I want to be the good person that does the decent thing,desire,moderate,unknown
"00:23:39,000","00:23:41,000",and then I want to be a survivor.,optimism,moderate,unknown
"00:23:41,000","00:23:44,000",So you almost can't play the two at the same time.,realization,moderate,unknown
"00:23:44,000","00:23:45,000","Just let me know, eh?",neutral,neutral,neutral
"00:23:45,000","00:23:45,000",Let me know.,neutral,neutral,neutral
"00:23:51,000","00:23:51,000",Yeah.,neutral,neutral,neutral
"00:24:17,000","00:24:20,000","Hey guys, before we start dragging somewhere",neutral,neutral,neutral
"00:24:20,000","00:24:22,000",can we pick the somewhere?,curiosity,mild,unknown
"00:24:22,000","00:24:23,000",Yeah.,neutral,neutral,neutral
"00:24:23,000","00:24:24,000",So where's home?,curiosity,mild,unknown
"00:24:24,000","00:24:25,000",Closer to the beach.,neutral,neutral,neutral
"00:24:25,000","00:24:25,000",Don't want to be too far in here.,neutral,neutral,neutral
"00:24:25,000","00:24:27,000","No, as I say, you've got to pick a site",neutral,neutral,neutral
"00:24:27,000","00:24:28,000",and then we just pick it.,neutral,neutral,neutral
"00:24:28,000","00:24:28,000","Yeah, good idea.",approval,mild,unknown
"00:24:28,000","00:24:30,000",So we reckon just over here,neutral,neutral,neutral
"00:24:30,000","00:24:32,000",so it's quite like just behind our flag?,curiosity,mild,unknown
"00:24:32,000","00:24:33,000",We go there then.,neutral,neutral,neutral
"00:24:33,000","00:24:34,000",Yep.,neutral,neutral,neutral
"00:24:34,000","00:24:35,000",Okay.,neutral,neutral,neutral
"00:24:35,000","00:24:36,000","Just where, okay.",neutral,neutral,neutral
"00:24:36,000","00:24:37,000",So there goes that.,neutral,neutral,neutral
"00:24:37,000","00:24:38,000",Yep.,neutral,neutral,neutral
"00:24:38,000","00:24:39,000",My preparation for Survivor,neutral,neutral,neutral
"00:24:39,000","00:24:41,000",didn't start the day that I found out,neutral,neutral,neutral
"00:24:41,000","00:24:42,000",I was going to be on Survivor.,excitement,mild,positive
"00:24:42,000","00:24:44,000",It started the day that I found out,realization,mild,unknown
"00:24:44,000","00:24:47,000",Survivor was coming to New Zealand.,excitement,mild,positive
"00:24:47,000","00:24:48,000","So I got to the point where I could run,",pride,mild,unknown
"00:24:48,000","00:24:49,000",I could swim.,pride,mild,unknown
"00:24:49,000","00:24:51,000",I was juggling.,pride,mild,unknown
"00:24:51,000","00:24:53,000",I was standing on one foot.,pride,mild,unknown
"00:24:53,000","00:24:55,000",I have held my arm up in the air,pride,mild,unknown
"00:24:55,000","00:24:57,000",for as long as I possibly can.,pride,mild,unknown
"00:24:57,000","00:25:00,000",And I started meditating,neutral,neutral,neutral
"00:25:00,000","00:25:03,000",and thinking about how I was going to act nice,curiosity,mild,unknown
"00:25:03,000","00:25:05,000",and how I was going to convince people,curiosity,mild,unknown
"00:25:05,000","00:25:06,000",that I was a pleasant person.,neutral,neutral,neutral
"00:25:09,000","00:25:11,000",Have either of you thought at all,curiosity,mild,unknown
"00:25:11,000","00:25:12,000",that maybe it wasn't the best idea,neutral,neutral,neutral
"00:25:12,000","00:25:15,000",for three of us to go off and leave five behind?,neutral,neutral,neutral
"00:25:15,000","00:25:16,000",Risky?,neutral,neutral,neutral
"00:25:16,000","00:25:19,000","No, I think if we're worried about that,",neutral,neutral,neutral
"00:25:19,000","00:25:22,000",then it's us three and try and get two more in.,neutral,neutral,neutral
"00:25:22,000","00:25:25,000","That's going to, oh, I think Barb, Barb",neutral,neutral,neutral
"00:25:25,000","00:25:27,000","surely would want to come with the girls,",optimism,mild,unknown
"00:25:27,000","00:25:27,000",but who knows?,neutral,neutral,neutral
"00:25:27,000","00:25:29,000",But do we want a whole girl alive?,confusion,mild,unknown
"00:25:29,000","00:25:30,000","No, because the boys will never flip.",neutral,neutral,neutral
"00:25:30,000","00:25:32,000",They'll just try to grab one of us.,neutral,neutral,neutral
"00:25:32,000","00:25:33,000",So what do you reckon?,curiosity,mild,unknown
"00:25:35,000","00:25:38,000",I do want to rush into an alliance straight away.,desire,mild,unknown
"00:25:38,000","00:25:39,000","As soon as I got to camp,",neutral,neutral,neutral
"00:25:39,000","00:25:41,000","I was looking around at my tribe thinking,",curiosity,mild,unknown
"00:25:41,000","00:25:44,000","all right, come on, who can I trust?",curiosity,mild,unknown
"00:25:44,000","00:25:46,000","Dee has spoken to Shannon and I,",neutral,neutral,neutral
"00:25:46,000","00:25:48,000",but I'm a little bit wary of her at this point.,neutral,neutral,neutral
"00:25:48,000","00:25:51,000",So I'm not sure how I am feeling about Dee.,neutral,neutral,neutral
"00:25:51,000","00:25:56,000","You, the sex appeal, you two need to get in a couple of boys.",neutral,neutral,neutral
"00:25:56,000","00:25:57,000","Well, we can try.",neutral,neutral,neutral
"00:25:57,000","00:25:58,000",I don't know how well that's going to work.,neutral,neutral,neutral
"00:25:58,000","00:26:01,000","For me, I'm just not too sure about Dee.",neutral,neutral,neutral
"00:26:01,000","00:26:02,000",I trust Georgia.,neutral,neutral,neutral
"00:26:02,000","00:26:06,000",I'm not sure how much I can trust Dee at this point.,confusion,moderate,unknown
"00:26:06,000","00:26:06,000",We'll talk to you later?,neutral,neutral,neutral
"00:26:06,000","00:26:08,000","Yeah, yeah, we'll find a time.",neutral,neutral,neutral
"00:26:09,000","00:26:11,000","You know, someone like that,",curiosity,mild,unknown
"00:26:11,000","00:26:13,000",I don't know whether I do want to have them in my alliance,confusion,moderate,unknown
"00:26:13,000","00:26:14,000",right from the get-go.,neutral,neutral,neutral
"00:26:14,000","00:26:17,000",It's just going to add a whole other level,neutral,neutral,neutral
"00:26:17,000","00:26:18,000",of paranoia to the game.,fear,moderate,negative
"00:26:30,000","00:26:32,000","We have to get Dee off, obviously, right?",optimism,moderate,unknown
"00:26:32,000","00:26:33,000","Yeah, well.",neutral,neutral,neutral
"00:26:33,000","00:26:34,000",Is anyone else thinking that?,curiosity,mild,unknown
"00:26:34,000","00:26:34,000",Yeah.,neutral,neutral,neutral
"00:26:34,000","00:26:35,000",Sure.,neutral,neutral,neutral
"00:26:35,000","00:26:37,000",I'm hoping to get Michael on my side.,optimism,mild,unknown
"00:26:37,000","00:26:41,000",I think he would be an awesome alliance.,optimism,moderate,unknown
"00:26:41,000","00:26:46,000","He looks very fit, and I think he is quite bright as well.",admiration,mild,unknown
"00:26:46,000","00:26:48,000",So I think he's quite an all-rounder player.,approval,mild,unknown
"00:26:48,000","00:26:50,000","We went off, and she was like,",neutral,neutral,neutral
"00:26:50,000","00:26:51,000","oh my God, we've left all those guys",surprise,moderate,neutral
"00:26:51,000","00:26:52,000",behind us now to get her.,neutral,neutral,neutral
"00:26:52,000","00:26:53,000",This is not good.,disappointment,moderate,unknown
"00:26:57,000","00:26:58,000",Definitely probably going to keep my eye,fear,moderate,negative
"00:26:58,000","00:27:00,000","on Georgia a little bit, I think.",curiosity,mild,unknown
"00:27:00,000","00:27:02,000",I can definitely see her giving those eyes to Mike.,curiosity,mild,unknown
"00:27:02,000","00:27:04,000","I don't know what's going to happen there,",confusion,moderate,unknown
"00:27:04,000","00:27:06,000",but I definitely just got to be wary of that.,fear,moderate,negative
"00:27:06,000","00:27:08,000","You've got my back, I've got your back.",caring,moderate,unknown
"00:27:08,000","00:27:08,000",Come.,neutral,neutral,neutral
"00:27:08,000","00:27:09,000",Yeah.,neutral,neutral,neutral
"00:27:09,000","00:27:10,000","Okay, right.",neutral,neutral,neutral
"00:27:10,000","00:27:11,000",Yeah.,neutral,neutral,neutral
"00:27:16,000","00:27:17,000",I don't like villains.,disapproval,moderate,unknown
"00:27:17,000","00:27:18,000",You don't like what?,confusion,mild,unknown
"00:27:18,000","00:27:19,000",Villains.,neutral,neutral,neutral
"00:27:19,000","00:27:20,000",No.,neutral,neutral,neutral
"00:27:20,000","00:27:22,000","As soon as she put out her hand for the villain,",disapproval,moderate,unknown
"00:27:22,000","00:27:23,000","I was like, all right, you're out.",optimism,moderate,unknown
"00:27:23,000","00:27:25,000","Like, I don't want someone around Cammy",disapproval,moderate,unknown
"00:27:25,000","00:27:28,000","who's going to start, you know what I mean?",neutral,neutral,neutral
"00:27:28,000","00:27:29,000","Yep, yep.",neutral,neutral,neutral
"00:27:33,000","00:27:36,000",And I'm a man of my word.,pride,moderate,unknown
"00:27:36,000","00:27:37,000",Yep.,neutral,neutral,neutral
"00:27:37,000","00:27:38,000",You're a man of your word.,approval,mild,unknown
"00:27:38,000","00:27:39,000",Yep.,neutral,neutral,neutral
"00:27:39,000","00:27:42,000","So I was thinking, if me, you, Shannon and Georgia",curiosity,mild,unknown
"00:27:42,000","00:27:47,000","teamed up, because you seem like a very honest person,",approval,mild,unknown
"00:27:48,000","00:27:50,000",and I am as well.,pride,mild,unknown
"00:27:50,000","00:27:55,000","If us four teamed up, and yeah, ideally final four.",optimism,moderate,unknown
"00:27:58,000","00:28:00,000","So yeah, have a think about that proposition.",curiosity,mild,unknown
"00:28:00,000","00:28:02,000",So I'm a senior sergeant with the police.,pride,moderate,unknown
"00:28:02,000","00:28:04,000",I've spoken to people for nearly 20 years,neutral,neutral,neutral
"00:28:04,000","00:28:07,000",who've been not telling me the truth.,disappointment,moderate,unknown
"00:28:07,000","00:28:08,000",What are the skill sets that I'll have,curiosity,mild,unknown
"00:28:08,000","00:28:09,000",that the others won't have?,curiosity,mild,unknown
"00:28:09,000","00:28:12,000",We'll be picking up on the little cues and vibes,optimism,mild,unknown
"00:28:12,000","00:28:15,000",and mannerisms around what they're doing,curiosity,mild,unknown
"00:28:15,000","00:28:16,000",versus what they say.,curiosity,mild,unknown
"00:28:22,000","00:28:24,000","And we'll keep those long, because we can weave those.",optimism,mild,unknown
"00:28:25,000","00:28:28,000","I think we should do D, because she's a sh**ster.",disapproval,intense,unknown
"00:28:28,000","00:28:29,000",100% a sh**ster.,disapproval,intense,unknown
"00:28:31,000","00:28:33,000","I really know very little about D,",curiosity,mild,unknown
"00:28:33,000","00:28:35,000","but I just looked at her and I thought,",neutral,neutral,neutral
"00:28:36,000","00:28:38,000",you're going to be a bit of trouble further down.,annoyance,mild,unknown
"00:28:39,000","00:28:40,000",Nathan's coming now.,neutral,neutral,neutral
"00:28:40,000","00:28:42,000",You've got to kind of watch how he is.,fear,moderate,negative
"00:28:42,000","00:28:45,000","He's thinking, we're just going to get voted off",fear,moderate,negative
"00:28:45,000","00:28:45,000",because we're old.,sadness,mild,unknown
"00:28:45,000","00:28:47,000",So don't play on that with him.,caring,mild,unknown
"00:28:48,000","00:28:50,000","Yeah, I am concerned at this stage.",nervousness,moderate,unknown
"00:28:50,000","00:28:51,000",I'm the old man of the tribe.,sadness,mild,unknown
"00:28:51,000","00:28:53,000","There's Barb, obviously, who's on that sort of same",neutral,neutral,neutral
"00:28:53,000","00:28:55,000",40 to 50 age bracket with myself.,neutral,neutral,neutral
"00:28:55,000","00:28:58,000","And we've got now, we've got five young ones",neutral,neutral,neutral
"00:28:58,000","00:29:00,000",as in their 20s.,neutral,neutral,neutral
"00:29:00,000","00:29:02,000","You could totally weave them into a mat, don't you reckon?",amusement,mild,unknown
"00:29:02,000","00:29:05,000","We'll need heaps of them, but there's quite a few around.",neutral,neutral,neutral
"00:29:05,000","00:29:06,000",Michael's given me his word,neutral,neutral,neutral
"00:29:06,000","00:29:08,000",that he wasn't going to vote me off.,relief,mild,unknown
"00:29:08,000","00:29:10,000","If it broke down to four,",neutral,neutral,neutral
"00:29:10,000","00:29:12,000",the four from this tribe were going through.,optimism,mild,unknown
"00:29:12,000","00:29:14,000",I'm unsure about that.,neutral,neutral,neutral
"00:29:17,000","00:29:19,000","Okay, so us three definitely together, right?",neutral,neutral,neutral
"00:29:19,000","00:29:19,000",Yes.,neutral,neutral,neutral
"00:29:19,000","00:29:20,000",100%.,neutral,neutral,neutral
"00:29:20,000","00:29:21,000","One, two, three.",neutral,neutral,neutral
"00:29:21,000","00:29:22,000",Yeah.,neutral,neutral,neutral
"00:29:22,000","00:29:23,000",We need a fourth.,neutral,neutral,neutral
"00:29:23,000","00:29:24,000",Yeah.,neutral,neutral,neutral
"00:29:24,000","00:29:25,000",Who do you think?,curiosity,mild,unknown
"00:29:25,000","00:29:25,000",I like Nate.,approval,mild,unknown
"00:29:25,000","00:29:27,000","No, no, no, no, no, no, no, no, no.",disapproval,intense,unknown
"00:29:27,000","00:29:31,000","The old people, they already were going to target you two,",disapproval,moderate,unknown
"00:29:31,000","00:29:32,000",I heard.,neutral,neutral,neutral
"00:29:33,000","00:29:34,000",They were going to target one,neutral,neutral,neutral
"00:29:34,000","00:29:36,000",because they thought you guys were getting too close.,disapproval,moderate,unknown
"00:29:36,000","00:29:38,000",I think I made a mistake.,remorse,moderate,unknown
"00:29:38,000","00:29:39,000","I already went to Nate and was like,",neutral,neutral,neutral
"00:29:39,000","00:29:40,000","hey man, you're the man.",approval,mild,unknown
"00:29:40,000","00:29:41,000",Yeah.,neutral,neutral,neutral
"00:29:41,000","00:29:43,000",I reckon it should be us three and him.,neutral,neutral,neutral
"00:29:43,000","00:29:46,000","I don't, I don't, I don't think that's a good idea.",disapproval,moderate,unknown
"00:29:46,000","00:29:47,000",I reckon us three.,neutral,neutral,neutral
"00:29:47,000","00:29:48,000","Yeah, for sure.",approval,mild,unknown
"00:29:58,000","00:30:00,000",What are you thinking tonight?,curiosity,mild,unknown
"00:30:00,000","00:30:07,000","I think I'm thinking the same thing as everyone else, which is, as long as it's not me.",nervousness,moderate,unknown
"00:30:07,000","00:30:09,000",Is there an idea getting thrown around?,curiosity,mild,unknown
"00:30:09,000","00:30:12,000","Well, it's the weakest person.",disapproval,mild,unknown
"00:30:12,000","00:30:14,000",Which is...,curiosity,mild,unknown
"00:30:14,000","00:30:16,000",Yeah. Yeah.,neutral,neutral,neutral
"00:30:16,000","00:30:18,000",I think it is.,realization,mild,unknown
"00:30:18,000","00:30:22,000",The only person that probably wouldn't do that is Nate.,neutral,neutral,neutral
"00:30:22,000","00:30:27,000",But I think it's all about the first couple of challenges and stuff.,neutral,neutral,neutral
"00:30:27,000","00:30:32,000","It's about strength, and, like, she's lovely, and she's mummy,",caring,mild,unknown
"00:30:32,000","00:30:37,000",but I don't need a mum. I need someone who can...,desire,moderate,unknown
"00:30:37,000","00:30:39,000",Yeah. ...run.,neutral,neutral,neutral
"00:30:39,000","00:30:41,000",GENTLE ELECTRONIC MUSIC,neutral,neutral,neutral
"00:30:41,000","00:30:43,000",GENTLE ELECTRONIC MUSIC,neutral,neutral,neutral
"00:30:43,000","00:30:45,000",GENTLE ELECTRONIC MUSIC,neutral,neutral,neutral
"00:30:45,000","00:30:47,000",GENTLE ELECTRONIC MUSIC,neutral,neutral,neutral
"00:30:49,000","00:30:51,000",ELECTRONIC MUSIC,neutral,neutral,neutral
"00:30:51,000","00:30:53,000",ELECTRONIC MUSIC,neutral,neutral,neutral
"00:30:53,000","00:30:55,000",ELECTRONIC MUSIC,neutral,neutral,neutral
"00:30:56,000","00:30:58,000",ELECTRONIC MUSIC,neutral,neutral,neutral
"00:30:58,000","00:31:00,000",ELECTRONIC MUSIC,neutral,neutral,neutral
"00:31:00,000","00:31:02,000",ELECTRONIC MUSIC,neutral,neutral,neutral
"00:31:22,000","00:31:24,000",GENTLE ELECTRONIC MUSIC,neutral,neutral,neutral
"00:31:25,000","00:31:30,000","I'm, like, tossing up, like, cos everyone thinks Hannah's really weak and everything.",confusion,moderate,unknown
"00:31:30,000","00:31:33,000",And I could see that. I could definitely see that.,realization,mild,unknown
"00:31:33,000","00:31:36,000","But she is very strong, and she is helping out.",admiration,moderate,unknown
"00:31:36,000","00:31:40,000","But I don't know, like, people see her as the weaker player.",confusion,moderate,unknown
"00:31:40,000","00:31:42,000","So... But then Tom, he's...",curiosity,mild,unknown
"00:31:42,000","00:31:45,000",I don't know if he's actually that strong.,confusion,mild,unknown
"00:31:45,000","00:31:47,000",And then... May have a point there.,realization,mild,unknown
"00:31:47,000","00:31:50,000","He hasn't done anything strong to show us, you know what I mean?",disapproval,moderate,unknown
"00:31:50,000","00:31:52,000",He doesn't look that strong.,neutral,neutral,neutral
"00:31:52,000","00:31:54,000",And then...,curiosity,mild,unknown
"00:31:54,000","00:31:56,000",I don't trust him.,disapproval,moderate,unknown
"00:31:56,000","00:31:59,000",I think he's someone that's gonna switch on you really quickly.,,,unknown
"00:31:59,000","00:32:01,000","It's getting closer to voting time,",,,unknown
"00:32:01,000","00:32:05,000",and I haven't really talked to Hannah or Shay again.,neutral,neutral,neutral
"00:32:05,000","00:32:07,000","And I'm getting a little bit suspicious,",,,unknown
"00:32:07,000","00:32:10,000","because they have been going off with other people and doing things,",disapproval,moderate,unknown
"00:32:10,000","00:32:12,000",and I'm just wondering.,curiosity,mild,unknown
"00:32:17,000","00:32:20,000",Everything is ultimately just gonna get us to win.,optimism,moderate,unknown
"00:32:20,000","00:32:22,000",Same plan. Same plan.,neutral,neutral,neutral
"00:32:22,000","00:32:24,000","So far, so good, yeah? So far, so good.",neutral,neutral,neutral
"00:32:24,000","00:32:26,000",Yeah.,neutral,neutral,neutral
"00:32:26,000","00:32:30,000",Always paranoid of what other people are seeing.,nervousness,moderate,unknown
"00:32:32,000","00:32:34,000",We can't do this again.,disapproval,moderate,unknown
"00:32:34,000","00:32:36,000","Walk off then? Yeah. Yep, yep.",neutral,neutral,neutral
"00:32:36,000","00:32:39,000",And a couple in survival is dangerous.,realization,moderate,unknown
"00:32:39,000","00:32:43,000","And so if they view us to be a strong couple,",nervousness,mild,unknown
"00:32:43,000","00:32:46,000","yeah, one of us is gonna be on the chopping block.",fear,moderate,negative
"00:32:51,000","00:32:54,000",I don't feel safe heading into tribal.,nervousness,intense,unknown
"00:32:54,000","00:32:57,000","I mean, who knows what could happen?",confusion,moderate,unknown
"00:32:59,000","00:33:02,000",No-one is giving a clear number.,confusion,mild,unknown
"00:33:02,000","00:33:05,000",There's no majority vote yet.,neutral,neutral,neutral
"00:33:07,000","00:33:09,000","So, so nervous.",nervousness,intense,unknown
