Start Time,End Time,sentence,sub-emotion,Intensity,emotion
"00:15:28,000","00:15:30,000","Hé, John. Emeralda sweater.",neutral,neutral,neutral
"00:15:30,000","00:15:33,000","I need your help, because I have an anti -social girlfriend ...",,,unknown
"00:15:33,000","00:15:35,000",Who makes the construction unsafe with the row.,confusion,moderate,unknown
"00:15:35,000","00:15:39,000","And if you can help her, you help me to walk safely on the street.",caring,moderate,unknown
"00:15:39,000","00:15:42,000","It is very nice, but it is also really dangerous.",fear,moderate,negative
"00:15:42,000","00:15:44,000","Really, Marjolein. Really dangerous. Yes?",,,unknown
"00:15:44,000","00:15:46,000","Yes, but really. But I don't see it.",confusion,moderate,unknown
"00:15:46,000","00:15:49,000",You don't see it. But that is why you are here.,realization,mild,unknown
"00:15:49,000","00:15:52,000",Welcome to the worst driver in the Netherlands. Thank you.,amusement,mild,unknown
"00:15:52,000","00:15:55,000","Braking for a moment, because there is a man coming to it.",neutral,neutral,neutral
"00:15:55,000","00:15:57,000",And there. Do they have you here for him?,curiosity,mild,unknown
"00:15:57,000","00:15:59,000","Oh, I don't know for a while.",confusion,mild,unknown
"00:15:59,000","00:16:00,000",Oh.,surprise,mild,neutral
"00:16:00,000","00:16:01,000",Danisha is a cheerful type.,admiration,mild,unknown
"00:16:01,000","00:16:04,000",Preferably everything laughs like it doesn't exist.,amusement,mild,unknown
"00:16:04,000","00:16:07,000",Co -driver Iris would rather state the problems.,neutral,neutral,neutral
"00:16:07,000","00:16:11,000","I gave up Danisha, because I find her rice really terrible.",disapproval,moderate,unknown
"00:16:11,000","00:16:12,000","Look out, watch out!",fear,intense,negative
"00:16:12,000","00:16:14,000",I know her steams.,neutral,neutral,neutral
"00:16:14,000","00:16:16,000",Autohaard. Oh my god.,surprise,moderate,neutral
"00:16:16,000","00:16:19,000",It is really death to sit next to her.,fear,intense,negative
"00:16:19,000","00:16:20,000",Eh...,confusion,mild,unknown
"00:16:22,000","00:16:24,000",Ah! Ah! Oh my god!,fear,intense,negative
"00:16:24,000","00:16:27,000",It was a child. It was a children's bike.,surprise,moderate,neutral
"00:16:27,000","00:16:28,000",Oh my god.,surprise,moderate,neutral
"00:16:30,000","00:16:32,000","I crash, man.",fear,intense,negative
"00:16:32,000","00:16:36,000","Stupid, stupid, idiot, disturbed, crazy, crazy on the road.",anger,intense,unknown
"00:16:36,000","00:16:38,000","Yes, you are just really crazy.",disapproval,intense,unknown
"00:16:38,000","00:16:41,000","Danisha, this is forbidden to drive in.",disapproval,moderate,unknown
"00:16:41,000","00:16:42,000",What a sum.,confusion,mild,unknown
"00:16:42,000","00:16:43,000",Danisha.,neutral,neutral,neutral
"00:16:43,000","00:16:44,000",Danisha.,neutral,neutral,neutral
"00:16:44,000","00:16:46,000",Are you not allowed in this?,confusion,mild,unknown
"00:16:47,000","00:16:48,000",A sum?,confusion,mild,unknown
"00:16:48,000","00:16:49,000",And.,neutral,neutral,neutral
"00:16:49,000","00:16:51,000",I think I can drive well.,pride,mild,unknown
"00:16:51,000","00:16:55,000",I don't think it's right that Danisha received her driver's license.,disapproval,moderate,unknown
"00:16:55,000","00:16:57,000","Very good, backwards.",approval,mild,unknown
"00:16:57,000","00:16:59,000","Ah yes, nice man.",approval,mild,unknown
"00:16:59,000","00:17:01,000",And now forward again. Just put forward.,neutral,neutral,neutral
"00:17:01,000","00:17:04,000",Forward. What do you not understand?,annoyance,moderate,unknown
"00:17:04,000","00:17:07,000",Was your driving instructor deaf or blind?,disapproval,intense,unknown
"00:17:07,000","00:17:09,000",Or could she not talk or anything?,disapproval,intense,unknown
"00:17:09,000","00:17:11,000",What was wrong?,confusion,mild,unknown
"00:17:11,000","00:17:13,000",Ah!,surprise,mild,neutral
"00:17:15,000","00:17:17,000","Well Iris, you were not watching again.",disapproval,moderate,unknown
"00:17:17,000","00:17:19,000",Oh my God. It's on your side.,surprise,moderate,neutral
"00:17:19,000","00:17:23,000",What my fear is is that we are being hit and be crazy.,fear,intense,negative
"00:17:23,000","00:17:27,000","We just continue, because I don't feel like arguing.",annoyance,mild,unknown
"00:17:27,000","00:17:29,000",I am very shocked now.,surprise,intense,neutral
"00:17:29,000","00:17:32,000","Hey John, I really want to ask you for help.",desire,moderate,unknown
"00:17:32,000","00:17:34,000",The help is really very necessary.,fear,intense,negative
"00:17:34,000","00:17:36,000",I hope you can help her.,caring,mild,unknown
"00:17:47,000","00:17:48,000",Welcome drivers.,neutral,neutral,neutral
"00:17:48,000","00:17:53,000",I am looking at that you all ended up here.,neutral,neutral,neutral
"00:17:53,000","00:17:56,000",There will come a time when it could go wrong.,fear,moderate,negative
"00:17:56,000","00:17:58,000",Fingers crossed that it is not happening.,nervousness,mild,unknown
"00:17:58,000","00:18:01,000","Esmeralda, the honor of you to turn the sign.",neutral,neutral,neutral
"00:18:01,000","00:18:02,000",That lies there.,neutral,neutral,neutral
"00:18:04,000","00:18:05,000",Antisocial.,disapproval,moderate,unknown
"00:18:06,000","00:18:08,000","Is this correct? No, I have no patience.",annoyance,moderate,unknown
"00:18:09,000","00:18:11,000","Iris, why did you take Danisha?",confusion,mild,unknown
"00:18:11,000","00:18:14,000",It is really very dangerous to sit next to her.,fear,intense,negative
"00:18:14,000","00:18:16,000",Do you want to take the sign Iris?,neutral,neutral,neutral
"00:18:17,000","00:18:20,000",Silly. Danisha in the silly.,amusement,mild,unknown
"00:18:21,000","00:18:24,000","Tara, why?",confusion,mild,unknown
"00:18:24,000","00:18:29,000","He is reckless, he is dangerous and he has driven fifteen cars.",disapproval,intense,unknown
"00:18:32,000","00:18:36,000",How? He drove fifteen cars.,curiosity,moderate,unknown
"00:18:38,000","00:18:41,000",Road pirate. Road pirate.,disapproval,intense,unknown
"00:18:41,000","00:18:44,000",Error 500 (Server Error)!!1500.That’s an error.There was an error. Please try again later.That’s all we know.,annoyance,moderate,unknown
"00:18:44,000","00:18:49,000","Shelly, you are not going to tell me that Riek is a speed devil.",surprise,mild,neutral
"00:18:49,000","00:18:52,000","No. No, more a fear bait.",realization,mild,unknown
"00:18:52,000","00:18:55,000","Ooh! Yes, I didn't see that.",surprise,moderate,neutral
"00:18:57,000","00:18:58,000",Anxious.,fear,mild,negative
"00:18:58,000","00:19:01,000",There we are going to fight that it is leaving.,optimism,moderate,unknown
"00:19:01,000","00:19:03,000",Is that good? Yes.,approval,mild,unknown
"00:19:03,000","00:19:06,000","Michael, why are you doing this Bradley?",confusion,moderate,unknown
"00:19:06,000","00:19:08,000",Here is actually Princess Bradley.,amusement,mild,unknown
"00:19:08,000","00:19:11,000",He thinks that everything and everyone should give way to him.,disapproval,moderate,unknown
"00:19:11,000","00:19:13,000",He can't do two things at the same time.,disapproval,mild,unknown
"00:19:13,000","00:19:15,000",Steering and accelerating is difficult for him.,disapproval,mild,unknown
"00:19:15,000","00:19:17,000",He pouters everything.,disapproval,mild,unknown
"00:19:18,000","00:19:19,000",Oh!,surprise,mild,neutral
"00:19:21,000","00:19:24,000",We are going to work on that. Is that good?,optimism,mild,unknown
"00:19:24,000","00:19:26,000","Yes, I hope so.",optimism,mild,unknown
"00:19:26,000","00:19:28,000","Petra, what should she learn?",curiosity,mild,unknown
"00:19:28,000","00:19:32,000","We have a nice car, but there is a lot of money going ...",,,unknown
"00:19:32,000","00:19:35,000",Because the lady just can't drive.,disapproval,moderate,unknown
"00:19:35,000","00:19:37,000",LAUGHTER,amusement,intense,unknown
"00:19:37,000","00:19:39,000","Yes, I knew.",realization,mild,unknown
"00:19:39,000","00:19:41,000",Chaotic. Is it right?,confusion,mild,unknown
"00:19:41,000","00:19:43,000",It completely disrupts her.,disappointment,moderate,unknown
"00:19:43,000","00:19:47,000",And now the legendary sentences I always say come.,neutral,neutral,neutral
"00:19:47,000","00:19:51,000",You are going to compete for the title that nobody wants.,amusement,moderate,unknown
"00:19:51,000","00:19:54,000",The title of the worst driver in the Netherlands.,amusement,moderate,unknown
"00:19:54,000","00:19:59,000",And that also includes a price that nobody wants either.,amusement,moderate,unknown
"00:20:00,000","00:20:04,000",And none other than Roan and Louisa come.,neutral,neutral,neutral
"00:20:04,000","00:20:07,000",Roan made it a finalist two years ago.,pride,mild,unknown
"00:20:08,000","00:20:12,000",Louisa kicked it on her needle suit and in one of her striking outfits ...,amusement,moderate,unknown
"00:20:12,000","00:20:14,000",Through the diva of the show.,admiration,mild,unknown
"00:20:14,000","00:20:16,000",Applause.,approval,moderate,unknown
"00:20:16,000","00:20:17,000",Applause.,approval,moderate,unknown
"00:20:19,000","00:20:22,000","Hi. Don't fuck it up, jongens.",nervousness,moderate,unknown
"00:20:22,000","00:20:25,000",Do your best and make sure you don't get this cup.,,,unknown
"00:20:25,000","00:20:26,000",Actually.,neutral,neutral,neutral
"00:20:26,000","00:20:29,000","I just want to know, how are you?",curiosity,mild,unknown
"00:20:29,000","00:20:32,000",No more dents on the car. And no fines.,relief,moderate,unknown
"00:20:32,000","00:20:35,000",Then it is now one question. When do you get your driver's license?,curiosity,mild,unknown
"00:20:35,000","00:20:38,000",I have always started a lot to be prepared.,neutral,neutral,neutral
"00:20:38,000","00:20:41,000","To be prepared. Right, okay. Thank you.",gratitude,mild,unknown
"00:20:41,000","00:20:43,000",Just applause once for Roan and Louisa.,approval,moderate,unknown
"00:20:43,000","00:20:47,000","Dear drivers, I'll get him there. I put it down.",neutral,neutral,neutral
"00:20:49,000","00:20:50,000",It...,neutral,neutral,neutral
"00:20:51,000","00:20:52,000",is...,neutral,neutral,neutral
"00:20:54,000","00:20:55,000",The cup.,neutral,neutral,neutral
"00:20:56,000","00:20:59,000",The one who becomes the worst driver in the Netherlands ...,amusement,moderate,unknown
"00:20:59,000","00:21:02,000","May him go to ... No, have to take him home.",amusement,moderate,unknown
"00:21:02,000","00:21:05,000",Does it clear me clear that you don't want to win him?,confusion,moderate,unknown
"00:21:05,000","00:21:08,000",Be careful. Then we can start.,caring,mild,unknown
"00:21:13,000","00:21:14,000",Circuit Lelystad.,neutral,neutral,neutral
"00:21:14,000","00:21:18,000",Normally drivers are looking for the border of their car here.,neutral,neutral,neutral
"00:21:18,000","00:21:21,000","Now we are also looking for the border, but from our drivers.",curiosity,mild,unknown
"00:21:21,000","00:21:24,000",What basic skills do our drivers control ...,curiosity,mild,unknown
"00:21:24,000","00:21:25,000",And which not?,curiosity,mild,unknown
"00:21:26,000","00:21:28,000",It's time for the zero meter.,neutral,neutral,neutral
"00:21:29,000","00:21:31,000",But first the coaches.,neutral,neutral,neutral
"00:21:31,000","00:21:35,000",The coach you love to hate. Rijinstructrice Patricia Nijman.,amusement,mild,unknown
"00:21:35,000","00:21:38,000",And of course the fastest twin brothers in the Netherlands.,admiration,mild,unknown
"00:21:38,000","00:21:39,000",Tim and Tom Coronel.,neutral,neutral,neutral
"00:21:39,000","00:21:43,000",Their task? Our drivers are safer to drive.,optimism,mild,unknown
"00:21:47,000","00:21:51,000",And what are the basic skills that we will test?,curiosity,mild,unknown
"00:21:51,000","00:21:54,000",Tom does it for a moment. Take back parking.,neutral,neutral,neutral
"00:21:54,000","00:21:55,000",Tight along the concrete time.,neutral,neutral,neutral
"00:21:55,000","00:21:57,000","Krakker than this, that is not possible.",amusement,mild,unknown
"00:21:57,000","00:22:00,000",Then make a speed in a cur turn.,neutral,neutral,neutral
"00:22:00,000","00:22:04,000",A balance exercise. Then you see that he is completely gone.,surprise,mild,neutral
"00:22:04,000","00:22:07,000",Run up an oblique slope.,neutral,neutral,neutral
"00:22:08,000","00:22:09,000",Then a narrow space.,neutral,neutral,neutral
"00:22:09,000","00:22:12,000",Preferably tap the barrel and leave the cup.,neutral,neutral,neutral
"00:22:12,000","00:22:15,000",That is the intention. And leave the cup.,neutral,neutral,neutral
"00:22:15,000","00:22:17,000",Drive a bit backwards.,neutral,neutral,neutral
"00:22:18,000","00:22:20,000",A finish.,neutral,neutral,neutral
"00:22:20,000","00:22:22,000",And then we have the finish here.,neutral,neutral,neutral
"00:22:22,000","00:22:25,000","Well, now the candidates. Success.",approval,mild,unknown
"00:22:25,000","00:22:28,000",Rik on Shelley. Ja.,neutral,neutral,neutral
"00:22:28,000","00:22:30,000",This is called 0 meters.,neutral,neutral,neutral
"00:22:30,000","00:22:33,000",We're going to see what you have at home. Put it on.,curiosity,mild,unknown
"00:22:34,000","00:22:37,000","Arne, just look what you see.",curiosity,mild,unknown
"00:22:39,000","00:22:41,000",Are you going to be fine?,nervousness,mild,unknown
"00:22:41,000","00:22:43,000","Tara, you look differently. Exciting.",excitement,mild,positive
"00:22:43,000","00:22:46,000","You find it exciting, yes? Yes, we do have ...",excitement,mild,positive
"00:22:46,000","00:22:49,000","I would say, show that they are not afraid of anything in itself.",neutral,neutral,neutral
"00:22:49,000","00:22:51,000",Shall we do it? All Right.,optimism,mild,unknown
"00:22:51,000","00:22:53,000",You should set up.,neutral,neutral,neutral
"00:22:54,000","00:22:56,000","Riek, how is it?",curiosity,mild,unknown
"00:22:56,000","00:22:58,000",Good. It is the other way around.,realization,mild,unknown
"00:22:58,000","00:23:00,000",O!,surprise,mild,neutral
"00:23:02,000","00:23:04,000",That's how it is in his three.,neutral,neutral,neutral
"00:23:04,000","00:23:06,000","No, you have to do that. Yes, I know.",annoyance,mild,unknown
"00:23:06,000","00:23:08,000",I was practicing for a moment.,neutral,neutral,neutral
"00:23:10,000","00:23:12,000","Yes, wait a minute.",neutral,neutral,neutral
"00:23:13,000","00:23:15,000",And Arne is gone.,surprise,mild,neutral
"00:23:15,000","00:23:17,000",Riek does not see him again.,confusion,mild,unknown
"00:23:17,000","00:23:19,000","Look, candidates. It's not a competition.",neutral,neutral,neutral
"00:23:19,000","00:23:23,000",The jury wants to see what you can and cannot do.,neutral,neutral,neutral
"00:23:23,000","00:23:25,000","Well, Riek is gone too.",surprise,mild,neutral
"00:23:25,000","00:23:27,000",I see a big difference between the two.,realization,mild,unknown
"00:23:27,000","00:23:29,000",Get rid of pirates and fears.,optimism,moderate,unknown
"00:23:31,000","00:23:34,000","In the meantime, Arne is starting with the first special operation.",neutral,neutral,neutral
"00:23:34,000","00:23:39,000",Riek is on his way to the first circuit bend of her 66-year life.,excitement,moderate,positive
"00:23:39,000","00:23:42,000",Is he in his three? Yes.,curiosity,mild,unknown
"00:23:42,000","00:23:44,000",Yes? No.,confusion,mild,unknown
"00:23:44,000","00:23:46,000","O, riverkie.",neutral,neutral,neutral
"00:23:46,000","00:23:49,000","Young, stop to be shocked.",annoyance,mild,unknown
"00:23:49,000","00:23:51,000","Yes, you scare me.",fear,moderate,negative
"00:23:52,000","00:23:54,000",Back in the red wave of Arne.,neutral,neutral,neutral
"00:23:54,000","00:23:57,000",On the way to the BIP BOP.,neutral,neutral,neutral
"00:23:58,000","00:24:00,000",Very smooth.,approval,mild,unknown
"00:24:04,000","00:24:06,000",Too aggressive.,disapproval,moderate,unknown
"00:24:06,000","00:24:09,000","Hey, but I am. Yes, she's there.",surprise,mild,neutral
"00:24:09,000","00:24:11,000",I wouldn't like that.,disapproval,mild,unknown
"00:24:12,000","00:24:14,000",Jump.,excitement,moderate,positive
"00:24:14,000","00:24:16,000",Let's go.,excitement,moderate,positive
"00:24:16,000","00:24:18,000",He is way too wild.,disapproval,moderate,unknown
"00:24:18,000","00:24:20,000","Look, I do indicate neatly direction.",pride,mild,unknown
"00:24:20,000","00:24:22,000",And.,neutral,neutral,neutral
"00:24:22,000","00:24:25,000",And I forget to switch back to its 1.,realization,mild,unknown
"00:24:25,000","00:24:27,000","That is not always necessary, right? Oh, no.",confusion,mild,unknown
"00:24:27,000","00:24:29,000",It is just idle and the acceleration.,neutral,neutral,neutral
"00:24:29,000","00:24:31,000","Yes, what again? Yes, we go wrong.",annoyance,moderate,unknown
"00:24:31,000","00:24:33,000",I think so too.,neutral,neutral,neutral
"00:24:33,000","00:24:36,000",Arne arrives at the disaster in the so far clear ride.,surprise,moderate,neutral
"00:24:38,000","00:24:40,000","Hoppa, Hoppa. There is already the ride.",excitement,moderate,positive
"00:24:41,000","00:24:43,000","Sorry. No, it doesn't matter.",neutral,neutral,neutral
"00:24:43,000","00:24:45,000","I'm wrong. Yes, choke wrong.",embarrassment,mild,unknown
"00:24:45,000","00:24:48,000",Also. You still have to go there.,neutral,neutral,neutral
"00:24:48,000","00:24:50,000",They ramp. Jump.,excitement,moderate,positive
"00:24:50,000","00:24:52,000",What do we do? We already had there.,confusion,mild,unknown
"00:24:52,000","00:24:54,000",Say it once. Where is the reverse?,curiosity,mild,unknown
"00:24:54,000","00:24:56,000",Where is the R of the Race?,curiosity,mild,unknown
"00:24:56,000","00:24:58,000",From the backwards.,neutral,neutral,neutral
"00:24:58,000","00:25:00,000",Rikkie is now an extra obstacle.,annoyance,mild,unknown
"00:25:00,000","00:25:02,000",Where Arne passes smoothly.,admiration,mild,unknown
"00:25:02,000","00:25:04,000","Not normal, what a pace.",admiration,moderate,unknown
"00:25:05,000","00:25:08,000","Press. Oh, press this.",fear,moderate,negative
"00:25:08,000","00:25:11,000","Then, I think, you have to take back the whole beating lamp.",confusion,mild,unknown
"00:25:11,000","00:25:14,000","The whole? Yes, then over the grass, right?",curiosity,mild,unknown
"00:25:16,000","00:25:18,000","Jemmie, no.",disapproval,mild,unknown
"00:25:18,000","00:25:20,000","I'm going home like that, I think.",neutral,neutral,neutral
"00:25:20,000","00:25:22,000","No, that cannot be true. Yes, yes.",,,unknown
"00:25:22,000","00:25:26,000",It is in the middle of the grass. Are you still surprised what we have driving?,surprise,moderate,neutral
"00:25:26,000","00:25:29,000",Arne takes the last obstacle in Koronel-Style.,admiration,moderate,unknown
"00:25:29,000","00:25:31,000",How? So with falling streams.,confusion,mild,unknown
"00:25:31,000","00:25:33,000",Ah. No.,disappointment,mild,unknown
"00:25:33,000","00:25:35,000","Oh, yes. The is capot.",realization,mild,unknown
"00:25:35,000","00:25:37,000","Now, it's piece. Well.",neutral,neutral,neutral
"00:25:37,000","00:25:40,000","If it stays with that. Oh, fine.",relief,mild,unknown
"00:25:42,000","00:25:43,000",Like this.,neutral,neutral,neutral
"00:25:43,000","00:25:46,000",That's a shame. The side is nice and open.,disappointment,mild,unknown
"00:25:46,000","00:25:47,000",Jumpinge.,excitement,mild,positive
"00:25:47,000","00:25:51,000",Rikkie has finally found the way to the first test.,relief,mild,unknown
"00:25:51,000","00:25:54,000",The tension can be read from her face.,nervousness,moderate,unknown
"00:25:55,000","00:25:57,000",Coupling in. Come.,neutral,neutral,neutral
"00:25:57,000","00:25:59,000","Now it has turned off, Rikkie.",annoyance,mild,unknown
"00:25:59,000","00:26:01,000",She wants me to be the worst driver.,annoyance,moderate,unknown
"00:26:01,000","00:26:02,000",Don't say.,surprise,mild,neutral
"00:26:02,000","00:26:04,000",Turn a little gas.,neutral,neutral,neutral
"00:26:07,000","00:26:08,000",That was it.,neutral,neutral,neutral
"00:26:09,000","00:26:11,000",I only drove damage once.,pride,mild,unknown
"00:26:11,000","00:26:13,000",That whole side. O.,surprise,mild,neutral
"00:26:14,000","00:26:15,000",How cool.,admiration,mild,unknown
"00:26:16,000","00:26:17,000",In itself.,neutral,neutral,neutral
"00:26:17,000","00:26:19,000",The speed is comfortable. Beats.,neutral,neutral,neutral
"00:26:19,000","00:26:21,000",No. Just a pity about that damage.,disappointment,mild,unknown
"00:26:21,000","00:26:24,000",Okay. Fortunately you will find that yourself. Yes.,relief,mild,unknown
"00:26:25,000","00:26:26,000",O.,neutral,neutral,neutral
"00:26:27,000","00:26:30,000","Okay. Yes, no. I don't feel like you ...",confusion,mild,unknown
"00:26:30,000","00:26:32,000",Could it be flawless? I think so.,optimism,mild,unknown
"00:26:32,000","00:26:34,000",Then why did that happen?,confusion,mild,unknown
"00:26:34,000","00:26:37,000",Because I was not paying attention to the right.,realization,mild,unknown
"00:26:37,000","00:26:40,000",I am proud of you that you dare to be next to it.,pride,moderate,unknown
"00:26:40,000","00:26:43,000",It is the best I have seen driving.,admiration,moderate,unknown
"00:26:43,000","00:26:47,000",Anne is already on the tea when Rikkie is still busy with test 1.,neutral,neutral,neutral
"00:26:47,000","00:26:48,000",Oh.,neutral,neutral,neutral
"00:26:49,000","00:26:51,000",This will take so long.,annoyance,mild,unknown
"00:26:53,000","00:26:54,000",What am I doing?,confusion,moderate,unknown
"00:26:54,000","00:26:56,000",This will never succeed.,disappointment,moderate,unknown
"00:26:56,000","00:26:59,000",This disaster is something she can't do at all.,disapproval,moderate,unknown
"00:26:59,000","00:27:02,000",We go to Rieks last attempt.,neutral,neutral,neutral
"00:27:02,000","00:27:06,000",It is best to stand straight by car.,neutral,neutral,neutral
"00:27:06,000","00:27:09,000","Okay, then you will be passed. Stop, Rikkie.",neutral,neutral,neutral
"00:27:09,000","00:27:11,000","Look, Laasje.",neutral,neutral,neutral
"00:27:11,000","00:27:12,000",And.,neutral,neutral,neutral
"00:27:14,000","00:27:16,000",We have one again. Gosh.,surprise,mild,neutral
"00:27:16,000","00:27:19,000",You can't even drive backwards towards the disaster.,disapproval,moderate,unknown
"00:27:19,000","00:27:21,000",That cannot be true.,,,unknown
"00:27:21,000","00:27:23,000","You did best, grandma.",approval,mild,unknown
"00:27:23,000","00:27:26,000","Riek, it doesn't matter. I can go home.",neutral,neutral,neutral
"00:27:26,000","00:27:29,000",Certainly not. You are certainly not allowed to go home.,disapproval,moderate,unknown
"00:27:29,000","00:27:30,000","What a ride, huh.",amusement,mild,unknown
"00:27:30,000","00:27:32,000","Well, exciting.",excitement,mild,positive
"00:27:32,000","00:27:35,000",I was actually a bit too nervous.,nervousness,moderate,unknown
"00:27:35,000","00:27:38,000",And I wanted to do it too well.,desire,mild,unknown
"00:27:38,000","00:27:41,000",That's just not. It must be built up.,realization,mild,unknown
"00:27:41,000","00:27:43,000",I made two turns.,neutral,neutral,neutral
"00:27:43,000","00:27:44,000",And?,curiosity,mild,unknown
"00:27:44,000","00:27:47,000","In a good half hour, I think.",neutral,neutral,neutral
"00:27:47,000","00:27:49,000",So I can go home?,curiosity,mild,unknown
"00:27:49,000","00:27:50,000","No, certainly not.",disapproval,moderate,unknown
"00:27:50,000","00:27:53,000",We would like to keep you here.,caring,mild,unknown
"00:27:53,000","00:27:57,000",Because we can give you some tips and tricks.,approval,mild,unknown
"00:27:57,000","00:27:59,000",Ready for the start. Again.,excitement,moderate,positive
"00:28:00,000","00:28:02,000","Even, even.",neutral,neutral,neutral
"00:28:04,000","00:28:05,000",Feel competition.,excitement,moderate,positive
"00:28:05,000","00:28:08,000",This is competition. 100 percent.,excitement,intense,positive
"00:28:08,000","00:28:10,000",Okay. Gas.,neutral,neutral,neutral
"00:28:11,000","00:28:13,000",That's wonderful.,joy,moderate,positive
"00:28:13,000","00:28:14,000",Great.,joy,moderate,positive
"00:28:14,000","00:28:16,000","No, the cowardly beats at the start.",disapproval,moderate,unknown
"00:28:17,000","00:28:20,000",Bradley is already parking in reverse.,neutral,neutral,neutral
"00:28:20,000","00:28:23,000",If hope turns his motorcycle off ...,curiosity,mild,unknown
"00:28:24,000","00:28:26,000",Then turn tight.,neutral,neutral,neutral
"00:28:26,000","00:28:28,000",I'm not at all.,neutral,neutral,neutral
"00:28:28,000","00:28:29,000",You are.,neutral,neutral,neutral
"00:28:30,000","00:28:32,000",Real? What is he doing?,curiosity,moderate,unknown
"00:28:32,000","00:28:34,000",He is against it.,disapproval,mild,unknown
"00:28:34,000","00:28:37,000",And Mitchel and Petra also come to their first test.,neutral,neutral,neutral
"00:28:37,000","00:28:38,000",The disaster.,disappointment,moderate,unknown
"00:28:38,000","00:28:41,000",How can I see? I don't see a butt at all?,confusion,moderate,unknown
"00:28:41,000","00:28:42,000",Oh.,surprise,mild,neutral
"00:28:43,000","00:28:44,000",Ooh. Okay.,neutral,neutral,neutral
"00:28:44,000","00:28:46,000",Yes! Isn't that possible?,surprise,moderate,neutral
"00:28:46,000","00:28:48,000",Waaah!,surprise,intense,neutral
"00:28:48,000","00:28:51,000","Screaming doesn't work. Screaming, dude.",annoyance,moderate,unknown
"00:28:51,000","00:28:52,000",Waaah!,surprise,intense,neutral
"00:28:52,000","00:28:53,000",Waaah!,surprise,intense,neutral
"00:28:54,000","00:28:55,000",And!,neutral,neutral,neutral
"00:28:55,000","00:28:56,000",Nee.,disapproval,mild,unknown
"00:28:57,000","00:28:59,000",Did you clear it? Yes.,curiosity,mild,unknown
"00:28:59,000","00:29:00,000","Well so, honey.",caring,mild,unknown
"00:29:02,000","00:29:04,000",She just keeps giggling.,amusement,moderate,unknown
"00:29:04,000","00:29:06,000",It is just like a teletubbie.,amusement,mild,unknown
"00:29:08,000","00:29:10,000",Soon our day will end there.,neutral,neutral,neutral
"00:29:10,000","00:29:14,000",It goes seriously wrong with full water in the concrete.,,,unknown
"00:29:14,000","00:29:16,000",Tackle. After the break.,neutral,neutral,neutral
"00:29:18,000","00:29:20,000",Back at the baseline measurement.,neutral,neutral,neutral
"00:29:20,000","00:29:25,000",The Mysteric Bradley and are determined and twice as old friend Michael,admiration,mild,unknown
"00:29:25,000","00:29:27,000",try to balance the case.,neutral,neutral,neutral
"00:29:27,000","00:29:29,000","Gases. Yes, I do.",neutral,neutral,neutral
"00:29:29,000","00:29:32,000","Gas, gas, gas. One now? Stop, stop.",fear,moderate,negative
"00:29:34,000","00:29:36,000",Just the hands loose. And through.,neutral,neutral,neutral
"00:29:39,000","00:29:41,000",He doesn't do it like that.,disapproval,mild,unknown
"00:29:41,000","00:29:45,000",He wants to be backwards. Then he burns his clutch plates.,,,unknown
"00:29:46,000","00:29:48,000","Yes, but who also comes up with this?",confusion,moderate,unknown
"00:29:48,000","00:29:50,000",Good question.,approval,mild,unknown
"00:29:50,000","00:29:52,000",It is impossible.,disappointment,moderate,unknown
"00:29:52,000","00:29:54,000",I try to turn around.,neutral,neutral,neutral
"00:29:54,000","00:29:55,000","Oh, that ...",neutral,neutral,neutral
"00:30:00,000","00:30:03,000","We don't want nothing, but we want work!",optimism,moderate,unknown
"00:30:03,000","00:30:06,000",Come on. Against the cup. Come on.,,,unknown
"00:30:09,000","00:30:12,000",Ops. Well it is really broken.,disappointment,mild,unknown
"00:30:15,000","00:30:17,000","This is the first episode, ladies and gentlemen.",excitement,moderate,positive
"00:30:18,000","00:30:19,000",The first.,neutral,neutral,neutral
"00:30:19,000","00:30:22,000","Yes, me too, dude. And I don't drive.",amusement,mild,unknown
"00:30:26,000","00:30:28,000","Honey, I can't do anymore.",sadness,moderate,unknown
"00:30:28,000","00:30:30,000",Ah! Not!,surprise,moderate,neutral
"00:30:30,000","00:30:32,000",I have the thing.,neutral,neutral,neutral
"00:30:32,000","00:30:35,000",How do I get away here?,confusion,moderate,unknown
"00:30:35,000","00:30:37,000","Ja, Rikkie.",neutral,neutral,neutral
"00:30:37,000","00:30:40,000","Oh, that side. That whole side.",realization,mild,unknown
"00:30:40,000","00:30:41,000","And, and, and.",neutral,neutral,neutral
"00:30:41,000","00:30:44,000","Yes, hands loose. By far the best.",approval,moderate,unknown
"00:30:44,000","00:30:46,000",I don't know all of that.,confusion,mild,unknown
"00:30:46,000","00:30:49,000","Yes, that I am not going too far. No, and not steer too.",neutral,neutral,neutral
"00:30:49,000","00:30:51,000","Hands loose. Come on, come.",,,unknown
"00:30:51,000","00:30:53,000","Further. Yes, yes, we are there.",relief,moderate,unknown
"00:30:53,000","00:30:56,000","Bradley en Michael, Day 4.",neutral,neutral,neutral
"00:30:56,000","00:30:57,000",Ah! Twenty.,surprise,mild,neutral
"00:30:58,000","00:30:59,000",Struggling.,annoyance,moderate,unknown
"00:30:59,000","00:31:02,000","That will not be, you know. Well...",neutral,neutral,neutral
"00:31:02,000","00:31:06,000","This is going well. Well, again ...",optimism,mild,unknown
"00:31:06,000","00:31:09,000","Well, lake, drive back again.",neutral,neutral,neutral
